_id,bot,readyAt,timeoutStartedAt,timeoutWaitCount,exitStepsDone,exitAt,exitStatus,retiredAt,retiredReason,createdAt,data.political_affiliation,data.avatar,data.neighbor_ids,data.responses,data.response0TimeAt,data.response0,data.response1TimeAt,data.response1,data.response2TimeAt,data.response2,data.response3TimeAt,data.response3,data.response4TimeAt,data.response4,data.total_reward,data.base_reward,data.bonus,data.made_submission,data.age,data.education,data.gender,data.instruction_first_guess,data.instruction_second_guess,data.article,data.mile,data.stone,data.years,data.last_response0,data.last_response1,data.last_response2,data.last_response3,data.last_response4,data.other_player_party,data.knowledge,data.senate,data.state,data.american,data.neighborhood,data.democrats,data.republicans,data.determined,data.attentive,data.alert,data.inspired,data.active,data.afraid,data.nervous,data.upset,data.ashamed,data.hostile,data.american_feel,data.texan_feel,data.democrats_feel,data.californians_feel,data.chinese_feel,data.republicans_feel,data.clarity,data.fairness,data.lookup,data.familiarity,data.feedback,data.province,data.official,data.city,data.champion,data.hotdog,data.boston,data.last_responses,data.russians_feel,data.iranians_feel
MTKJGpuukonWH3E5P,Bob,2019-10-17T23:51:17Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:17Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HaojzKemaQhTjHwna,Bob,2019-10-17T23:51:17Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:17Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uGxyaPdA8FT9zyxKW,Bob,2019-10-17T23:51:17Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:17Z,republican,republican.png,S3NXwG42Wvnstguk4,"60,50,44,37,30",2019-10-18T20:53:22.473Z,60.0,2019-10-18T20:53:30.274Z,50.0,2019-10-18T20:53:43.287Z,44.0,2019-10-18T20:53:57.675Z,37.0,2019-10-18T20:54:08.872Z,30.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gpP9gCKWuzccdfYny,Bob,2019-10-17T23:51:17Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:17Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dAR5NNg2LcAEQGJtm,Bob,2019-10-17T23:51:17Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:17Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WKthnCz95foXQHFMy,Bob,2019-10-17T23:51:17Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:17Z,republican,republican.png,DE3Puwso5NfJ84F5t,"95,95,95,95,95",2019-10-18T14:28:18.088Z,95.0,2019-10-18T14:28:40.192Z,95.0,2019-10-18T14:28:58.475Z,95.0,2019-10-18T14:29:07.575Z,95.0,2019-10-18T14:29:16.877Z,95.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nRFczCqRePZ74CW2S,Bob,2019-10-17T23:51:18Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:18Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
virWRHfLjCEkKoXsr,Bob,2019-10-17T23:51:18Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:18Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbajNGthy7ayvuCRT,Bob,2019-10-17T23:51:18Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:18Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aXGtWsz9iaGPFyhEG,Bob,2019-10-17T23:51:18Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:18Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i4S2TiJnNbRYsjd2s,Bob,2019-10-17T23:51:18Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:18Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5uxBz9QBQYj6jp5yG,Bob,2019-10-17T23:51:18Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:18Z,republican,republican.png,Cik9RQwxdKZnyQrzG,"86,86,86,86,86",2019-10-18T14:48:42.869Z,86.0,2019-10-18T14:48:48.882Z,86.0,2019-10-18T14:49:03.068Z,86.0,2019-10-18T14:49:12.067Z,86.0,2019-10-18T14:49:24.578Z,86.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NS7s5Snp2jR33Y23S,Bob,2019-10-17T23:51:18Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:18Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WdXt64GzuJtzoWt9u,Bob,2019-10-17T23:51:19Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:19Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zG4cXXJGmrNbFuRTd,Bob,2019-10-17T23:51:19Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:19Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aKzZR8xewcqNnFzQs,Bob,2019-10-17T23:51:19Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:19Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hgNXgL4hBJG5ZzYzb,Bob,2019-10-17T23:51:19Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:19Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SQfmTHKztvYQZvmi7,Bob,2019-10-17T23:51:19Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:19Z,republican,republican.png,DmmZon64bcQEnJPxp,"64,64,64,64,64",2019-10-18T17:28:55.678Z,64.0,2019-10-18T17:29:11.671Z,64.0,2019-10-18T17:29:23.978Z,64.0,2019-10-18T17:29:38.481Z,64.0,2019-10-18T17:29:54.887Z,64.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RdDvPH2L5P3JZFZDs,Bob,2019-10-17T23:51:19Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:19Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62YurE9cWeT5LARvg,Bob,2019-10-17T23:51:20Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:20Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JGBZT7k77j3M7MZu7,Bob,2019-10-17T23:51:20Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:20Z,republican,republican.png,HFRLXqnaFkMMAewEx,"73,73,73,73,73",2019-10-18T15:21:00.568Z,73.0,2019-10-18T15:21:11.174Z,73.0,2019-10-18T15:21:30.471Z,73.0,2019-10-18T15:21:39.987Z,73.0,2019-10-18T15:21:47.976Z,73.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vBcRnDyTgp6BKvHZN,Bob,2019-10-17T23:51:20Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:20Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oZAXpzop7nCYsCxdL,Bob,2019-10-17T23:51:20Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:20Z,republican,republican.png,6EWDbfPToj6wdM3BH,"13,21,24,25,28",2019-10-18T21:11:11.203Z,13.0,2019-10-18T21:11:30.978Z,21.0,2019-10-18T21:11:46.876Z,24.0,2019-10-18T21:11:57.178Z,25.0,2019-10-18T21:12:04.267Z,28.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B3CB7fHfRxYfv5Cxj,Bob,2019-10-17T23:51:20Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:20Z,republican,republican.png,7MrjaoH5237seAJBM,"58,58,58,58,58",2019-10-18T14:10:10.787Z,58.0,2019-10-18T14:10:26.789Z,58.0,2019-10-18T14:10:41.276Z,58.0,2019-10-18T14:10:53.203Z,58.0,2019-10-18T14:11:09.195Z,58.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SXjBs9pxHeBa2jtE9,Bob,2019-10-17T23:51:20Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:20Z,republican,republican.png,ne85Hd6LmrRqMENJo,"5,5,5,5,5",2019-10-18T14:23:38.470Z,5.0,2019-10-18T14:24:03.698Z,5.0,2019-10-18T14:24:10.999Z,5.0,2019-10-18T14:24:23.086Z,5.0,2019-10-18T14:24:38.268Z,5.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ekzdXpHx3mdvhk9xy,Bob,2019-10-17T23:51:20Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:20Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNYZCDBk2XLGYQQ5Q,Bob,2019-10-17T23:51:20Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:20Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zyPEkbmLN4xx7ES6L,Bob,2019-10-17T23:51:20Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:20Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2KJGy3YyExvgEaqJN,Bob,2019-10-17T23:51:21Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:21Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mGiLqeSxEpaP4Ei5Z,Bob,2019-10-17T23:51:21Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:21Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wEeJfgJBWoPXaDCNQ,Bob,2019-10-17T23:51:21Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:21Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TcJpzHtJcARwavYgk,Bob,2019-10-17T23:51:21Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:21Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54X8Lk6Yh3BZ6XuwW,Bob,2019-10-17T23:51:21Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:21Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
theiBKg5pTWMNML7B,Bob,2019-10-17T23:51:22Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:22Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNKtMy8ExWBFY4XqR,Bob,2019-10-17T23:51:22Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:22Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LsxpHBcDsEqsvFhfg,Bob,2019-10-17T23:51:22Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:22Z,republican,republican.png,amTmTMsWi6YjSNe29,"55,55,55,55,55",2019-10-18T15:33:21.871Z,55.0,2019-10-18T15:33:42.172Z,55.0,2019-10-18T15:33:53.768Z,55.0,2019-10-18T15:34:04.377Z,55.0,2019-10-18T15:34:18.481Z,55.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wmc7vfMiz8XfD7wzh,Bob,2019-10-17T23:51:22Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:22Z,republican,republican.png,AkJr3AGQFpBB4STYt,"82,74,71,69,70",2019-10-18T15:31:10.482Z,82.0,2019-10-18T15:31:27.674Z,74.0,2019-10-18T15:31:36.577Z,71.0,2019-10-18T15:31:43.795Z,69.0,2019-10-18T15:31:51.085Z,70.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBaoFSuomFrxAE4iC,Bob,2019-10-17T23:51:22Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:22Z,republican,republican.png,dKJxZBzYY58W4YDgr,"14,14,14,14,14",2019-10-18T19:30:36.872Z,14.0,2019-10-18T19:30:55.471Z,14.0,2019-10-18T19:31:12.874Z,14.0,2019-10-18T19:31:21.969Z,14.0,2019-10-18T19:31:34.277Z,14.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDPcKfwQuKRNireHj,Bob,2019-10-17T23:51:23Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:23Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tY9AMWWyKJawa3JPE,Bob,2019-10-17T23:51:23Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:23Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PBv3hsyTBRFmcEvia,Bob,2019-10-17T23:51:23Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:23Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZHsT3BmY6tEMSaAXF,Bob,2019-10-17T23:51:23Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:23Z,republican,republican.png,kPPmWbxAsN5BKr6Xb,"9,9,9,9,9",2019-10-19T00:30:05.882Z,9.0,2019-10-19T00:30:12.970Z,9.0,2019-10-19T00:30:27.972Z,9.0,2019-10-19T00:30:36.371Z,9.0,2019-10-19T00:30:43.285Z,9.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GB6bhu3FgocrdaFEP,Bob,2019-10-17T23:51:24Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:24Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vabcYhZdzf8gyFkuS,Bob,2019-10-17T23:51:24Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:24Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pcQD6PFyJyKSadC7j,Bob,2019-10-17T23:51:24Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:24Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CJqnM8LosAZD3nbDz,Bob,2019-10-17T23:51:24Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:24Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bSX8uJGicYBCeYY6k,Bob,2019-10-17T23:51:24Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:24Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qgjFvEnkTLRHoWyEd,Bob,2019-10-17T23:51:24Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:24Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBHf4uG3e3SQK8udL,Bob,2019-10-17T23:51:24Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:24Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
n69fNBeHhmagBGSQu,Bob,2019-10-17T23:51:24Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:24Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MJaKbbMyNoePaE47q,Bob,2019-10-17T23:51:24Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:24Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qjYJqG7YngSoqkKrM,Bob,2019-10-17T23:51:25Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:25Z,republican,republican.png,HnHm9qGNhQiJvA9ir,"31,46,51,55,61",2019-10-18T23:16:52.988Z,31.0,2019-10-18T23:17:01.078Z,46.0,2019-10-18T23:17:16.977Z,51.0,2019-10-18T23:17:26.977Z,55.0,2019-10-18T23:17:33.984Z,61.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vxXXsn3j7GZMbgPYo,Bob,2019-10-17T23:51:25Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:25Z,republican,republican.png,8f5bHGL3Gkcgj3NW8,"58,58,58,58,58",2019-10-18T15:38:28.476Z,58.0,2019-10-18T15:38:47.677Z,58.0,2019-10-18T15:39:03.768Z,58.0,2019-10-18T15:39:15.976Z,58.0,2019-10-18T15:39:22.885Z,58.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hcsJMwBLtnaQXNaKZ,Bob,2019-10-17T23:51:25Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:25Z,republican,republican.png,NmNsafJCsEYa66GAt,"82,82,82,82,82",2019-10-18T20:48:06.170Z,82.0,2019-10-18T20:48:20.177Z,82.0,2019-10-18T20:48:37.593Z,82.0,2019-10-18T20:48:47.175Z,82.0,2019-10-18T20:49:01.595Z,82.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sGsLAnR3JpFttTyru,Bob,2019-10-17T23:51:25Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:25Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELxfx6XcGgqG2vFtr,Bob,2019-10-17T23:51:25Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:25Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YCpokDbj5EZ9Jy5EM,Bob,2019-10-17T23:51:25Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:25Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4C8pJQKFPHCnRCXkB,Bob,2019-10-17T23:51:25Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:25Z,republican,republican.png,NYhk9LmYrPcmZ5baz,"57,57,57,57,57",2019-10-18T18:49:04.185Z,57.0,2019-10-18T18:49:16.281Z,57.0,2019-10-18T18:49:35.078Z,57.0,2019-10-18T18:49:45.689Z,57.0,2019-10-18T18:49:53.680Z,57.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
efqwKxh6asCfaQSh2,Bob,2019-10-17T23:51:25Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:25Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k8jFEGx62vRonhAX9,Bob,2019-10-17T23:51:26Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:26Z,republican,republican.png,JoDE9Jfi8GuLQWfdK,"77,70,61,57,52",2019-10-18T23:11:17.081Z,77.0,2019-10-18T23:11:37.171Z,70.0,2019-10-18T23:11:46.080Z,61.0,2019-10-18T23:11:53.182Z,57.0,2019-10-18T23:12:03.782Z,52.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St4T9YYBpLD7e8ETX,Bob,2019-10-17T23:51:26Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:26Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
j63DF9zoBZ3Ke47vM,Bob,2019-10-17T23:51:26Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:26Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
h5r8EowzbX92WB26M,Bob,2019-10-17T23:51:26Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:26Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E4DmxdaizsJpGciyv,Bob,2019-10-17T23:51:26Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:26Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYPk8cbXFff7mxmDt,Bob,2019-10-17T23:51:26Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:26Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8R6GGAK4uDhWimP26,Bob,2019-10-17T23:51:26Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:26Z,republican,republican.png,uavsY2JdpiKYAvFE4,"12,12,12,12,12",2019-10-18T22:35:52.890Z,12.0,2019-10-18T22:36:03.886Z,12.0,2019-10-18T22:36:18.083Z,12.0,2019-10-18T22:36:29.268Z,12.0,2019-10-18T22:36:39.125Z,12.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nvqcZFkiY5Yg5W24S,Bob,2019-10-17T23:51:26Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:26Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5Q2Lej4fwsLk2sqbx,Bob,2019-10-17T23:51:27Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:27Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShKpvHG79Gq7RLCRk,Bob,2019-10-17T23:51:27Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:27Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECdt2K8fp4vDvXkE6,Bob,2019-10-17T23:51:27Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:27Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gwg8jyoqQuRhPRhhe,Bob,2019-10-17T23:51:27Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:27Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pWhTmRxDHQE7rXNrh,Bob,2019-10-17T23:51:27Z,,,,2019-10-19T18:31:42Z,gameCancelled,,,2019-10-17T23:51:27Z,republican,republican.png,72yHPgzqMCXs3g8KT,"97,97,97,97,97",2019-10-18T15:49:46.380Z,97.0,2019-10-18T15:49:55.405Z,97.0,2019-10-18T15:50:06.580Z,97.0,2019-10-18T15:50:18.572Z,97.0,2019-10-18T15:50:28.883Z,97.0,3.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
