_id,id,urlParams,bot,readyAt,timeoutStartedAt,timeoutWaitCount,exitStepsDone,exitAt,exitStatus,retiredAt,retiredReason,createdAt,data.political_affiliation,data.avatar,data.neighbor_ids,data.responses,data.response0TimeAt,data.response0,data.response1TimeAt,data.response1,data.response2TimeAt,data.response2,data.response3TimeAt,data.response3,data.response4TimeAt,data.response4,data.total_reward,data.base_reward,data.bonus,data.made_submission,data.age,data.education,data.gender,data.instruction_first_guess,data.instruction_second_guess,data.article,data.mile,data.stone,data.years,data.last_response0,data.last_response1,data.last_response2,data.last_response3,data.last_response4,data.other_player_party,data.knowledge,data.senate,data.state,data.american,data.neighborhood,data.democrats,data.republicans,data.determined,data.attentive,data.alert,data.inspired,data.active,data.afraid,data.nervous,data.upset,data.ashamed,data.hostile,data.american_feel,data.texan_feel,data.democrats_feel,data.californians_feel,data.chinese_feel,data.republicans_feel,data.clarity,data.fairness,data.lookup,data.familiarity,data.feedback,data.province,data.official,data.city,data.champion,data.hotdog,data.boston,data.last_responses,data.russians_feel,data.iranians_feel
Aw9aDjPDjtPGx6qtf,sXrSA2kBG5ztGuA99,{},Bob,2019-11-15T17:23:03Z,,,,2019-11-15T21:06:41Z,finished,,,2019-11-15T17:23:03Z,republican,republican.png,Qft7JyADib25RReeq,"51,51,51,51,51",2019-11-15T21:05:23.604Z,51,2019-11-15T21:05:48.841Z,51,2019-11-15T21:06:03.999Z,51,2019-11-15T21:06:18.484Z,51,2019-11-15T21:06:31.958Z,51,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
PCadHQKwibC8xK6Rk,2FPZjKfWnK8G6ZX9r,{},Bob,2019-11-15T17:23:03Z,,,,2019-11-15T22:43:05Z,finished,,,2019-11-15T17:23:03Z,republican,republican.png,mcAYGpACQkJ74PqAP,"86,86,86,86,86",2019-11-15T22:42:21.206Z,86,2019-11-15T22:42:29.146Z,86,2019-11-15T22:42:44.154Z,86,2019-11-15T22:42:56.311Z,86,2019-11-15T22:43:05.219Z,86,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
uX9Yzhxqvhjp6TQJX,sZtrbxnFPqJXLwHaE,{},Bob,2019-11-15T17:23:03Z,,,,2019-11-15T20:22:43Z,finished,,,2019-11-15T17:23:03Z,republican,republican.png,H8KuDruLJTgY6q5bc,"75,70,55,58,59",2019-11-15T20:22:16.883Z,75,2019-11-15T20:22:22.762Z,70,2019-11-15T20:22:28.489Z,55,2019-11-15T20:22:38.104Z,58,2019-11-15T20:22:43.454Z,59,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
dHo3wA248G8Ay4uY8,LCu6HNQkhCFBqPz2m,{},Bob,2019-11-15T17:23:03Z,,,,2019-11-16T17:53:14Z,finished,,,2019-11-15T17:23:03Z,republican,republican.png,yfgXdCRHxth2HahEq,"54,54,46,39,34",2019-11-16T17:52:16.534Z,54,2019-11-16T17:52:37.527Z,54,2019-11-16T17:52:51.535Z,46,2019-11-16T17:52:59.528Z,39,2019-11-16T17:53:08.528Z,34,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
K9PXJSHAB9CYBE3ZA,4LWCL6sMno5iNoYRu,{},Bob,2019-11-15T17:23:03Z,,,,2020-01-06T20:06:03Z,finished,,,2019-11-15T17:23:03Z,republican,republican.png,6SHkBt7icQDGjiNqB,"78,78,78,78,78",2020-01-06T20:05:30.351Z,78,2020-01-06T20:05:38.622Z,78,2020-01-06T20:05:50.388Z,78,2020-01-06T20:05:55.729Z,78,2020-01-06T20:06:01.846Z,78,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
xAKTBudRAW446dzjA,LpbFtM7uWDMAozjuB,{},Bob,2019-11-15T17:23:03Z,,,,2019-11-16T14:38:30Z,finished,,,2019-11-15T17:23:03Z,republican,republican.png,AmKzLi7virmB9uQgQ,"92,85,80,81,77",2019-11-16T14:37:51.738Z,92,2019-11-16T14:38:00.449Z,85,2019-11-16T14:38:11.622Z,80,2019-11-16T14:38:23.542Z,81,2019-11-16T14:38:29.667Z,77,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
G3JCErbWPGn558NiG,ZfjSNboymtjCo4z3Z,{},Bob,2019-11-15T17:23:03Z,,,,2019-11-15T19:16:55Z,finished,,,2019-11-15T17:23:03Z,republican,republican.png,HBtvxW7wgK2nDPMg7,"14,14,14,14,14",2019-11-15T19:16:25.102Z,14,2019-11-15T19:16:31.839Z,14,2019-11-15T19:16:40.246Z,14,2019-11-15T19:16:47.648Z,14,2019-11-15T19:16:54.891Z,14,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
WCELX3etfXwimFYzX,NDFfQQtAKLcLuFWn6,{},Bob,2019-11-15T17:23:03Z,,,,2019-11-16T00:59:31Z,finished,,,2019-11-15T17:23:03Z,republican,republican.png,4N6G3wu34RfrFudGn,"77,77,77,77,77",2019-11-16T00:58:58.875Z,77,2019-11-16T00:59:05.784Z,77,2019-11-16T00:59:12.971Z,77,2019-11-16T00:59:23.938Z,77,2019-11-16T00:59:29.853Z,77,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
fABaPuG8wRSDYfCt2,SoE79ozK5oqyfoadW,{},Bob,2019-11-15T17:23:03Z,,,,2019-11-15T19:19:39Z,finished,,,2019-11-15T17:23:03Z,republican,republican.png,yh7SWzuKeLX53DqNz,"5,5,5,5,5",2019-11-15T19:18:42.191Z,5,2019-11-15T19:18:57.861Z,5,2019-11-15T19:19:13.854Z,5,2019-11-15T19:19:24.276Z,5,2019-11-15T19:19:35.965Z,5,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
jCfe6hyGrwMejXtrw,zqxCKkTLfTwqD9i8a,{},Bob,2019-11-15T17:23:03Z,,,,2019-11-15T19:14:04Z,finished,,,2019-11-15T17:23:04Z,republican,republican.png,baDAhrQYFqvQizgCr,"82,82,82,82,82",2019-11-15T19:13:34.725Z,82,2019-11-15T19:13:41.865Z,82,2019-11-15T19:13:47.553Z,82,2019-11-15T19:13:54.146Z,82,2019-11-15T19:14:02.241Z,82,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
eMuSrLrPjE22oJ2Yj,H5TQo9wSmMn6483tX,{},Bob,2019-11-15T17:23:04Z,,,,2019-11-16T06:48:22Z,finished,,,2019-11-15T17:23:04Z,republican,republican.png,KukAvR2iFhJCP6bdD,"69,58,50,42,38",2019-11-16T06:47:33.839Z,69,2019-11-16T06:47:46.686Z,58,2019-11-16T06:47:58.043Z,50,2019-11-16T06:48:11.040Z,42,2019-11-16T06:48:20.698Z,38,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
hnimK6XEr9Xdbw2Th,KDXsTphRufBaierpp,{},Bob,2019-11-15T17:23:04Z,,,,2019-11-15T23:12:49Z,finished,,,2019-11-15T17:23:04Z,republican,republican.png,qnFrsbHxxy6Df3MMF,"93,93,93,85,93,93,78",2019-11-15T23:11:59.935Z,93,2019-11-15T23:12:06.715Z,93,2019-11-15T23:12:23.750Z,85,2019-11-15T23:12:31.309Z,93,2019-11-15T23:12:45.711Z,78,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
3xNQWmPpxHjZdsuRF,LNaTQRaiRGZr5KGPt,{},Bob,2019-11-15T17:23:04Z,,,,2019-11-16T02:51:14Z,finished,,,2019-11-15T17:23:04Z,republican,republican.png,MjkLx73gqSDZjWz9C,"65,65,65,65,65",2019-11-16T02:50:34.735Z,65,2019-11-16T02:50:41.737Z,65,2019-11-16T02:50:55.518Z,65,2019-11-16T02:51:05.723Z,65,2019-11-16T02:51:14.642Z,65,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
zePQdgSvGFWgeHJMx,icp9Yzjh2mAHtehpj,{},Bob,2019-11-15T17:23:04Z,,,,2019-11-15T20:40:17Z,finished,,,2019-11-15T17:23:04Z,republican,republican.png,PiQD6WSG7vzem2adf,"79,70,60,56,52",2019-11-15T20:39:46.393Z,79,2019-11-15T20:39:55.443Z,70,2019-11-15T20:40:04.597Z,60,2019-11-15T20:40:11.568Z,56,2019-11-15T20:40:17.416Z,52,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
hAMGMD2BPyj9Fnc6L,wsaWq9B8c3DCSNyP3,{},Bob,2019-11-15T17:23:04Z,,,,2019-11-15T19:16:09Z,finished,,,2019-11-15T17:23:04Z,republican,republican.png,mXe6GR4YGAD5WdkxS,"76,67,67,54,50",2019-11-15T19:15:26.241Z,76,2019-11-15T19:15:36.175Z,67,2019-11-15T19:15:46.306Z,67,2019-11-15T19:16:00.210Z,54,2019-11-15T19:16:09.231Z,50,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
bDcx7YpKZNeXXEb5A,qZFQSoTe7w7hrEbyL,{},Bob,2019-11-15T17:23:04Z,,,,2019-11-15T19:20:08Z,finished,,,2019-11-15T17:23:04Z,republican,republican.png,H5deTrNHCBAypQeYv,"71,71,71,71,71",2019-11-15T19:19:11.722Z,71,2019-11-15T19:19:34.928Z,71,2019-11-15T19:19:43.768Z,71,2019-11-15T19:19:58.838Z,71,2019-11-15T19:20:08.363Z,71,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
QQFsss68qt5SnpDvA,vgpbNAZKHJBEyfR4M,{},Bob,2019-11-15T17:23:04Z,,,,2019-11-15T20:52:20Z,finished,,,2019-11-15T17:23:04Z,republican,republican.png,4NmjkHjWLymByfZN8,"79,68,64,57,54",2019-11-15T20:51:36.462Z,79,2019-11-15T20:51:53.764Z,68,2019-11-15T20:52:05.966Z,64,2019-11-15T20:52:14.171Z,57,2019-11-15T20:52:20.238Z,54,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
YGMJsd3M9zppequak,ffmhGW6FjbgWAbaT2,{},Bob,2019-11-15T17:23:04Z,,,,2019-11-15T20:14:05Z,finished,,,2019-11-15T17:23:04Z,republican,republican.png,ME2LtYpfDRkRALPF4,"53,53,53,53,53",2019-11-15T20:13:22.572Z,53,2019-11-15T20:13:36.571Z,53,2019-11-15T20:13:51.062Z,53,2019-11-15T20:13:58.966Z,53,2019-11-15T20:14:03.653Z,53,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
KRBeXtp6BLuGbBHQd,GW3GHizLyt9Yix7jm,{},Bob,2019-11-15T17:23:04Z,,,,2019-11-15T19:41:10Z,finished,,,2019-11-15T17:23:04Z,republican,republican.png,2XD2ueqJwJuGZsAib,"26,26,26,26,26,33",2019-11-15T19:39:49.155Z,26,2019-11-15T19:40:15.417Z,26,2019-11-15T19:40:29.704Z,26,2019-11-15T19:40:46.890Z,26,2019-11-15T19:41:01.256Z,33,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
ezx7fpXRZ9EQLGtoD,ZaccDMev3xJtFE4dZ,{},Bob,2019-11-15T17:23:04Z,,,,2019-11-15T19:16:35Z,finished,,,2019-11-15T17:23:04Z,republican,republican.png,62t3bxdphCWr5kKpQ,"86,76,63,58,51",2019-11-15T19:15:52.558Z,86,2019-11-15T19:15:58.755Z,76,2019-11-15T19:16:09.512Z,63,2019-11-15T19:16:22.236Z,58,2019-11-15T19:16:31.794Z,51,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
4YaAaqFYyFrSvn8fm,h6W7sqfD6rBoSX7Rq,{},Bob,2019-11-15T17:23:04Z,,,,2019-11-15T19:12:58Z,finished,,,2019-11-15T17:23:04Z,republican,republican.png,rQvnQHyFRiRGQSbKs,"58,49,37,40,42",2019-11-15T19:12:32.117Z,58,2019-11-15T19:12:37.593Z,49,2019-11-15T19:12:46.709Z,37,2019-11-15T19:12:52.018Z,40,2019-11-15T19:12:57.589Z,42,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
BWPFGPAhvkpgbE8vK,MsfupHdNJNnfKthmk,{},Bob,2019-11-15T17:23:04Z,,,,2019-11-15T19:26:42Z,finished,,,2019-11-15T17:23:04Z,republican,republican.png,Mm6Es9rJXYTZXvDZd,"10,10,22,26,32",2019-11-15T19:25:44.939Z,10,2019-11-15T19:25:58.780Z,10,2019-11-15T19:26:16.878Z,22,2019-11-15T19:26:25.948Z,26,2019-11-15T19:26:40.042Z,32,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
kijWjkyyPYLM4Kq9p,5ALDfG7JpRTTwgwCY,{},Bob,2019-11-15T17:23:04Z,,,,2019-11-16T14:07:23Z,finished,,,2019-11-15T17:23:04Z,republican,republican.png,QseQbTmiTDhMhBHTj,"12,30,36,40,41",2019-11-16T14:06:41.659Z,12,2019-11-16T14:06:48.733Z,30,2019-11-16T14:07:00.666Z,36,2019-11-16T14:07:12.645Z,40,2019-11-16T14:07:20.663Z,41,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
yjbkBvhdv3vaQ5siz,8nznf6Pthksc4eeSz,{},Bob,2019-11-15T17:23:04Z,,,,2020-01-06T19:23:02Z,finished,,,2019-11-15T17:23:04Z,republican,republican.png,xR62Ta8LTFBLigonR,"90,90,90,90,90",2020-01-06T19:22:26.135Z,90,2020-01-06T19:22:36.301Z,90,2020-01-06T19:22:47.777Z,90,2020-01-06T19:22:55.314Z,90,2020-01-06T19:23:01.582Z,90,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
SCWBgPCjQF6qAGtj6,drfS5YJYF4mq6pn2m,{},Bob,2019-11-15T17:23:05Z,,,,2019-11-15T20:26:58Z,finished,,,2019-11-15T17:23:05Z,republican,republican.png,DvjCSjq9aFhrcuTgT,"76,76,76,76,76",2019-11-15T20:25:59.390Z,76,2019-11-15T20:26:18.668Z,76,2019-11-15T20:26:34.306Z,76,2019-11-15T20:26:41.483Z,76,2019-11-15T20:26:52.641Z,76,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
vTZGL9xXGHeuTyYgC,65XgQW3PmgLNsmjbc,{},Bob,2019-11-15T17:23:05Z,,,,2019-11-16T01:56:54Z,finished,,,2019-11-15T17:23:05Z,republican,republican.png,qKJNHg6FmEjsJ6gx4,"35,35,35,35,35",2019-11-16T01:55:54.733Z,35,2019-11-16T01:56:17.445Z,35,2019-11-16T01:56:36.820Z,35,2019-11-16T01:56:44.427Z,35,2019-11-16T01:56:53.831Z,35,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
uaufWwYD9pRfB5PLS,CXNecosEthKrsN6Su,{},Bob,2019-11-15T17:23:05Z,,,,2019-11-15T19:11:40Z,finished,,,2019-11-15T17:23:05Z,republican,republican.png,LS5ik52gNJzqEwxGp,"79,79,79,67,56",2019-11-15T19:10:39.531Z,79,2019-11-15T19:11:00.144Z,79,2019-11-15T19:11:14.493Z,79,2019-11-15T19:11:32.002Z,67,2019-11-15T19:11:40.549Z,56,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
MuMXNCfqWAqs2er2o,BdaBEwMoDzrFWQzTf,{},Bob,2019-11-15T17:23:05Z,,,,2019-11-15T21:53:57Z,finished,,,2019-11-15T17:23:05Z,republican,republican.png,bn63u5k2WRn74zAat,"78,78,63,56,51",2019-11-15T21:53:14.388Z,78,2019-11-15T21:53:33.791Z,78,2019-11-15T21:53:42.709Z,63,2019-11-15T21:53:49.713Z,56,2019-11-15T21:53:56.712Z,51,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
QfiCgHYNXNWpiEAm5,3oEzrT4EPRqLZTm4y,{},Bob,2019-11-15T17:23:05Z,,,,2019-11-15T19:10:43Z,finished,,,2019-11-15T17:23:05Z,republican,republican.png,R3nNg86B3gbKPZyzW,"72,72,72,72,65,72,72,63,72,72",2019-11-15T19:08:59.898Z,72,2019-11-15T19:09:23.431Z,72,2019-11-15T19:09:49.362Z,65,2019-11-15T19:10:05.119Z,63,2019-11-15T19:10:33.389Z,72,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
vSesktxdr85ricFZ4,ZCoXCQoWjAEewYz4v,{},Bob,2019-11-15T17:23:05Z,,,,2019-11-15T20:15:08Z,finished,,,2019-11-15T17:23:05Z,republican,republican.png,o5KJBTpn2K8fgHq73,"83,83,83,83,83",2019-11-15T20:14:17.860Z,83,2019-11-15T20:14:29.638Z,83,2019-11-15T20:14:42.409Z,83,2019-11-15T20:14:55.351Z,83,2019-11-15T20:15:03.742Z,83,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
YzLqHcoXshroEktgX,fxvuWhShJN6nfya4K,{},Bob,2019-11-15T17:23:05Z,,,,2019-11-15T19:20:24Z,finished,,,2019-11-15T17:23:05Z,republican,republican.png,T6gNEw38h4K8sNm8j,"66,61,52,47,46",2019-11-15T19:19:37.564Z,66,2019-11-15T19:19:44.082Z,61,2019-11-15T19:19:58.462Z,52,2019-11-15T19:20:13.295Z,47,2019-11-15T19:20:23.874Z,46,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
mcbLTqCRXFGPveoZe,3d2kpqHMSa2maMLWi,{},Bob,2019-11-15T17:23:05Z,,,,2019-11-15T21:08:12Z,finished,,,2019-11-15T17:23:05Z,republican,republican.png,v6E4HEzJrHujKm6qS,"88,88,88,88,88",2019-11-15T21:07:09.119Z,88,2019-11-15T21:07:25.937Z,88,2019-11-15T21:07:42.358Z,88,2019-11-15T21:07:51.296Z,88,2019-11-15T21:08:04.901Z,88,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
tC89YFeRxdbsgxiXN,gmwwYamNnRLak2sXR,{},Bob,2019-11-15T17:23:05Z,,,,2019-11-15T19:13:36Z,finished,,,2019-11-15T17:23:05Z,republican,republican.png,hRQLSJrmxFDQARZG5,"73,62,55,49,42",2019-11-15T19:12:43.596Z,73,2019-11-15T19:13:06.798Z,62,2019-11-15T19:13:18.654Z,55,2019-11-15T19:13:27.035Z,49,2019-11-15T19:13:35.132Z,42,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
Kvja7nmSep5KvQxA3,giBTSJgTHn2ummWQZ,{},Bob,2019-11-15T17:23:05Z,,,,2019-11-15T22:15:06Z,finished,,,2019-11-15T17:23:05Z,republican,republican.png,RbHdQxT8kDffiiLhL,"11,11,11,11,11",2019-11-15T22:14:12.123Z,11,2019-11-15T22:14:32.043Z,11,2019-11-15T22:14:47.604Z,11,2019-11-15T22:14:56.610Z,11,2019-11-15T22:15:06.119Z,11,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
ephQ55aNvnwmsgg8W,ynfqZt2XWAc69XCw6,{},Bob,2019-11-15T17:23:05Z,,,,2019-11-15T20:18:29Z,finished,,,2019-11-15T17:23:05Z,republican,republican.png,vFKpDGMYvqerCqRov,"78,78,64,63,52",2019-11-15T20:17:34.958Z,78,2019-11-15T20:17:52.553Z,78,2019-11-15T20:18:07.833Z,64,2019-11-15T20:18:17.584Z,63,2019-11-15T20:18:27.889Z,52,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
zinAuhpcJEkSZGGmF,akeHB4QBQ8Pw8Mw82,{},Bob,2019-11-15T17:23:05Z,,,,2019-11-15T19:09:37Z,finished,,,2019-11-15T17:23:05Z,republican,republican.png,hnvuew5RLgNzgjMQK,"79,68,56,49,42",2019-11-15T19:09:08.496Z,79,2019-11-15T19:09:13.511Z,68,2019-11-15T19:09:21.802Z,56,2019-11-15T19:09:29.160Z,49,2019-11-15T19:09:37.539Z,42,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
8MAxyfg5byqMkGvis,4hzHCWpZKNJTjGKn5,{},Bob,2019-11-15T17:23:05Z,,,,2020-01-06T19:55:13Z,finished,,,2019-11-15T17:23:05Z,republican,republican.png,9to8rMTuC392xDyJv,"73,62,49,44,41",2020-01-06T19:54:24.817Z,73,2020-01-06T19:54:41.545Z,62,2020-01-06T19:54:53.813Z,49,2020-01-06T19:55:03.723Z,44,2020-01-06T19:55:11.721Z,41,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
XnvQosHsieTfdiC9D,7kzXQPY3CaDnR5bWn,{},Bob,2019-11-15T17:23:05Z,,,,2019-11-15T20:52:59Z,finished,,,2019-11-15T17:23:05Z,republican,republican.png,cqWwLtoDHx3s4MmLZ,"7,7,7,7,7",2019-11-15T20:51:59.403Z,7,2019-11-15T20:52:17.948Z,7,2019-11-15T20:52:31.098Z,7,2019-11-15T20:52:45.525Z,7,2019-11-15T20:52:55.176Z,7,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
fSmjxeLrhLXBkSKTs,Pqye8hEmKBbwantkY,{},Bob,2019-11-15T17:23:05Z,,,,2019-11-15T19:15:32Z,finished,,,2019-11-15T17:23:05Z,republican,republican.png,hNpqjE6wBYZmxjT5y,"85,85,85,85,76,71,85,85",2019-11-15T19:14:15.283Z,85,2019-11-15T19:14:37.245Z,85,2019-11-15T19:14:55.444Z,76,2019-11-15T19:15:08.621Z,71,2019-11-15T19:15:22.169Z,85,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
XxDgXFWp2GkxoZe9z,2eEDDncWeQdrSj6WM,{},Bob,2019-11-15T17:23:05Z,,,,2019-11-15T19:14:34Z,finished,,,2019-11-15T17:23:05Z,republican,republican.png,j4ruaZHJY4GtXmkkz,"68,68,68,68,68,68,68",2019-11-15T19:13:46.311Z,68,2019-11-15T19:13:58.005Z,68,2019-11-15T19:14:12.117Z,68,2019-11-15T19:14:23.119Z,68,2019-11-15T19:14:34.034Z,68,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
m6rCGRMfwtyRGQfY2,kBnoJxiacRTHqZc2y,{},Bob,2019-11-15T17:23:05Z,,,,2020-01-06T20:18:40Z,finished,,,2019-11-15T17:23:05Z,republican,republican.png,BvrzBuSJ2eZjALWKR,"20,34,41,45,47",2020-01-06T20:18:06.711Z,20,2020-01-06T20:18:18.783Z,34,2020-01-06T20:18:27.807Z,41,2020-01-06T20:18:32.836Z,45,2020-01-06T20:18:40.325Z,47,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
WepfLnKed9hdNJJpB,jwbr2YbWPMRX6W8up,{},Bob,2019-11-15T17:23:05Z,,,,2019-11-15T19:14:31Z,finished,,,2019-11-15T17:23:05Z,republican,republican.png,QPRjZk36zzzpZdHgx,"64,64,64,64,64",2019-11-15T19:13:42.366Z,64,2019-11-15T19:13:56.101Z,64,2019-11-15T19:14:11.934Z,64,2019-11-15T19:14:17.079Z,64,2019-11-15T19:14:27.847Z,64,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
AXCZPJ3XtoCd3JqkK,FkH66XZg7WnLKjSZn,{},Bob,2019-11-15T17:23:05Z,,,,2019-11-15T20:59:42Z,finished,,,2019-11-15T17:23:05Z,republican,republican.png,EKjqEe5pYQbYvGhjr,"82,82,82,82,82",2019-11-15T20:59:00.164Z,82,2019-11-15T20:59:11.771Z,82,2019-11-15T20:59:25.116Z,82,2019-11-15T20:59:35.455Z,82,2019-11-15T20:59:41.864Z,82,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
9RuEzWANDcB9btgnZ,zaq6u2p7H7G9qMLz4,{},Bob,2019-11-15T17:23:05Z,,,,2019-11-15T21:51:53Z,finished,,,2019-11-15T17:23:05Z,republican,republican.png,gvs96qZG8tCLTa2qW,"78,78,78,78,78",2019-11-15T21:51:02.457Z,78,2019-11-15T21:51:07.143Z,78,2019-11-15T21:51:26.284Z,78,2019-11-15T21:51:38.516Z,78,2019-11-15T21:51:50.494Z,78,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
NPuLgJJT6RJLJ9rXS,xb8Tm544XYKY43abx,{},Bob,2019-11-15T17:23:06Z,,,,2019-11-15T19:15:29Z,finished,,,2019-11-15T17:23:06Z,republican,republican.png,pANPmxypcovod3zyg,"81,81,81,81,81,81",2019-11-15T19:14:25.430Z,81,2019-11-15T19:14:47.952Z,81,2019-11-15T19:15:03.365Z,81,2019-11-15T19:15:13.195Z,81,2019-11-15T19:15:22.869Z,81,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
aYvKTRhdwxWPStmJF,dh5mxXwc67nSDRQHk,{},Bob,2019-11-15T17:23:06Z,,,,2019-11-15T21:01:03Z,finished,,,2019-11-15T17:23:06Z,republican,republican.png,TKaLX2RYTyu6Se2Wc,"69,58,45,36,28",2019-11-15T21:00:29.443Z,69,2019-11-15T21:00:36.939Z,58,2019-11-15T21:00:44.801Z,45,2019-11-15T21:00:56.845Z,36,2019-11-15T21:01:03.044Z,28,3,2,1,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,",,
